Title,Subtitle,Year,Mileage,Fuel Type,Price,Monthly Price,Details Link,Location
BMW 7 Serie,Sedan 750e xDrive M Sportpakket | Innovation Pack | Executive Pack | Integral Active Steering | Executive Lounge Rear Console |,2025,16.089 km,Hybride benzine,"112.950,-","1.487,-",https://www.ekris.nl/bmw/p/45754472/bmw-7-serie-sedan-750e-xdrive-45754472,Ekris Utrecht
BMW iX,xDrive45 | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"113.198,-","1.279,-",https://www.ekris.nl/bmw/p/44391409/bmw-ix-xdrive45-44391409,Ekris Heerenveen
BMW iX,xDrive45 101 kWh | M Sportpakket | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"113.712,-","1.285,-",https://www.ekris.nl/bmw/p/44629984/bmw-ix-xdrive45-101-kwh-44629984,Ekris Veenendaal
BMW iX,xDrive45 | M Sportpakket Pro | Comfort Pack,2025,5 km,Elektrisch,"113.907,-","1.287,-",https://www.ekris.nl/bmw/p/45134482/bmw-ix-xdrive45-45134482,Ekris Utrecht
BMW X5,xDrive50e M Sportpakket | Travel Pack | Innovation Pack | Comfort Pack | Softclose | Trekhaak | Comfort Stoelen | Harman Kardon | Parking & Driving Assistant Professional,2025,7.480 km,Hybride benzine,"113.950,-","1.500,-",https://www.ekris.nl/bmw/p/47164538/bmw-x5-xdrive50e-47164538,Ekris Zeist
BMW i5,M60 xDrive 84 kWh | M Sportpakket Pro | Equipment Pack Pro | Travel Pack,2025,5 km,Elektrisch,"114.134,-","1.290,-",https://www.ekris.nl/bmw/p/44628661/bmw-i5-m60-xdrive-84-kwh-44628661,Ekris Veenendaal
BMW i5,M60 xDrive Sedan | M Sportpakket Pro | Innovation Pack | Travel Pack | Comfort Pack,2025,5 km,Elektrisch,"114.249,-","1.291,-",https://www.ekris.nl/bmw/p/46629279/bmw-i5-m60-xdrive-sedan-46629279,Ekris Arnhem
BMW 3 Serie,M340i xDrive Sedan | M Sportpakket Pro | Innovation Pack | Comfort Pack,2025,5 km,Benzine,"114.835,-","1.511,-",https://www.ekris.nl/bmw/p/46612083/bmw-3-serie-m340i-xdrive-sedan-46612083,Ekris Veenendaal
BMW X5,xDrive50e | High Executive | M Sportpakket Pro | Trekhaak | Panodak | Driving Assistant Prof. | Parking Assistant Prof. | Stoelventilatie | Massage | Active Steering | Harman Kardon | Soft-Close | 21'' LMV,2025,10.902 km,Hybride benzine,"114.900,-","1.512,-",https://www.ekris.nl/bmw/p/45435131/bmw-x5-xdrive50e-45435131,Ekris Nijkerk
BMW X5,xDrive50e | M Sportpakket Pro | Travel Pack | Innovation Pack | Exclusive Pack | Comfort Plus-Pakket | Stoelen Pakket | Driving Assistant,2025,6.100 km,Hybride benzine,"114.900,-","1.512,-",https://www.ekris.nl/bmw/p/47141959/bmw-x5-xdrive50e-47141959,Ekris Maastricht
BMW iX,xDrive45 101 kWh | M Sportpakket | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"114.913,-","1.433,-",https://www.ekris.nl/bmw/p/45238225/bmw-ix-xdrive45-101-kwh-45238225,Ekris Assen
BMW 7 Serie,Sedan M760e xDrive | M Sport | Executive Drive Pro | Innovation Pack | Glazen panoramadak | Bowers & Wilkins | Driving Assistent Professional | 21 inch,2023,38.456 km,Hybride benzine,"114.950,-","1.565,-",https://www.ekris.nl/bmw/p/46310417/bmw-7-serie-sedan-m760e-xdrive-46310417,Ekris Arnhem
BMW X5,xDrive50e | M Sportpakket Pro | Travel Pack | Innovation Pack | Panoramadak | Stoelmassage | Stoelverwarming/-ventilatie | 22'' | Trekhaak,2025,14.900 km,Hybride benzine,"114.995,-","1.514,-",https://www.ekris.nl/bmw/p/47096139/bmw-x5-xdrive50e-47096139,Ekris Arnhem
BMW iX,xDrive45 101 kWh | M Sportpakket | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"115.260,-","1.437,-",https://www.ekris.nl/bmw/p/45238224/bmw-ix-xdrive45-101-kwh-45238224,Ekris Groningen
BMW iX,xDrive45 | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"115.260,-","1.303,-",https://www.ekris.nl/bmw/p/44431810/bmw-ix-xdrive45-44431810,Ekris Utrecht
BMW X5,xDrive30d M Sport Pro / Travel Pack / Comfort Acces / Trekhaak / Panorama Dak / Harman Kardon / Driving Assistant Professional,2024,26.358 km,Diesel,"116.950,-","1.593,-",https://www.ekris.nl/bmw/p/42141446/bmw-x5-xdrive30d-42141446,Ekris Veenendaal
BMW i5,M60 xDrive 84 kWh | < Sportpakket Pro | Equipment Pack Pro | Travel Pack,2025,5 km,Elektrisch,"117.996,-","1.334,-",https://www.ekris.nl/bmw/p/44629731/bmw-i5-m60-xdrive-84-kwh-44629731,Ekris Veenendaal
BMW 4 Serie,Coupé M440i xDrive | M Sportpakket Pro | Innovation Pack | Comfort Pack |,2025,5 km,Benzine,"118.343,-","1.558,-",https://www.ekris.nl/bmw/p/43431285/bmw-4-serie-coupe-m440i-xdrive-43431285,Ekris Assen
BMW 5 Serie,Touring 550e xDrive M-Sportpakket Pro / Panoramadak / Driving assist professional / Bower & Wilkens / Iconic Glow,2025,5 km,Hybride benzine,"118.732,-","1.453,-",https://www.ekris.nl/bmw/p/44115872/bmw-5-serie-touring-550e-xdrive-44115872,Ekris Heerenveen
BMW X5,xDrive40d M Sportpakket Pro | Innovation Pack | Travel Pack | 22'' LMV Styling 749 Bicolor,2024,27.072 km,Diesel,"119.900,-","1.633,-",https://www.ekris.nl/bmw/p/40031877/bmw-x5-xdrive40d-40031877,Ekris Maastricht
BMW iX,xDrive45 | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"120.278,-","1.359,-",https://www.ekris.nl/bmw/p/44480893/bmw-ix-xdrive45-44480893,Ekris Veenendaal
BMW 5 Serie,Touring 550e xDrive | M sportpakket Pro | Individual lak | Innovation pakket | Comfort pakket,2025,5 km,Hybride benzine,"120.614,-","1.476,-",https://www.ekris.nl/bmw/p/46846652/bmw-5-serie-touring-46846652,Ekris Zeist
BMW iX,xDrive60 | M Sportpakket | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"121.177,-","1.370,-",https://www.ekris.nl/bmw/p/46624240/bmw-ix-xdrive60-46624240,Ekris Utrecht
BMW X3,M50 M Sportpakket Pro | Glazen panoramadak | Driving Assistent Proffesional | Proffesional Pack | Comfort Pack,2025,10 km,Benzine,"121.900,-","1.604,-",https://www.ekris.nl/bmw/p/47050277/bmw-x3-m50-47050277,Ekris Zeist
BMW iX,xDrive60 | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"121.953,-","1.378,-",https://www.ekris.nl/bmw/p/46624170/bmw-ix-xdrive60-46624170,Ekris Veenendaal
BMW X5,xDrive50e M Sportpakket Pro | Travel Package | Comfort Pakket,2025,5 km,Hybride benzine,"122.208,-","1.495,-",https://www.ekris.nl/bmw/p/46900681/bmw-x5-xdrive50e-46900681,Ekris Maastricht
BMW M3,Touring xDrive Competition | Technology Pack | M Drive Professional | M Driver's Package | Carbon Exterior Pack | Showroom Sale,2024,22.470 km,Benzine,"122.950,-","1.674,-",https://www.ekris.nl/bmw/p/46902913/bmw-m3-touring-46902913,Ekris Veenendaal
BMW i7,eDrive50 Sedan,2025,0 km,Elektrisch,"124.342,-","1.405,-",https://www.ekris.nl/bmw/p/46279577/bmw-i7-edrive50-46279577,Ekris Maastricht
BMW i7,eDrive50 Sedan,2025,5 km,Elektrisch,"124.642,-","1.554,-",https://www.ekris.nl/bmw/p/45909154/bmw-i7-edrive50-45909154,Ekris Groningen
BMW iX,xDrive60 | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"124.749,-","1.410,-",https://www.ekris.nl/bmw/p/46130097/bmw-ix-xdrive60-46130097,Ekris Arnhem
BMW iX,xDrive60 | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"124.749,-","1.410,-",https://www.ekris.nl/bmw/p/46130137/bmw-ix-xdrive60-46130137,Ekris Veenendaal
BMW X5,xDrive40d M Sportpakket | Trekhaak | Harman Kardon | Comfortstoelen | Panoramadak |,2024,32.587 km,Diesel,"124.950,-","1.701,-",https://www.ekris.nl/bmw/p/44216306/bmw-x5-xdrive40d-44216306,Ekris Utrecht
BMW iX,xDrive60 | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Elektrisch,"125.155,-","1.415,-",https://www.ekris.nl/bmw/p/46956322/bmw-ix-xdrive60-46956322,Ekris Veenendaal
BMW 4 Serie,Gran Coupé M440i xDrive 20'' / Schuif-/kanteldak / Harman Kardon / Laserlight,2025,3.200 km,Benzine,"125.250,-","1.649,-",https://www.ekris.nl/bmw/p/44480685/bmw-4-serie-gran-coupe-m440i-xdrive-44480685,Ekris Veenendaal
BMW XM,PHEV Adaptief M Onderstel Professional | Soft Close | Trekhaak | Stoelventilatie | Driving Assistant Professional | Bowers & Wilkins,2024,24.794 km,Hybride benzine,"125.950,-","1.715,-",https://www.ekris.nl/bmw/p/39964010/bmw-xm-phev-39964010,Ekris Utrecht
BMW X5,xDrive50e | M Sportpakket Pro | Travel Pack | Innovation Pack | Comfort Pack Plus,2025,5 km,Hybride benzine,"126.780,-","1.551,-",https://www.ekris.nl/bmw/p/46627143/bmw-x5-xdrive50e-46627143,Ekris Veenendaal
BMW 5 Serie,Sedan 540d xDrive M-Sportpakket Pro / Trekhaak / Panoramadak / Comfortstoelen / Bower & Wilkins /,2025,1.500 km,Diesel,"126.900,-","1.670,-",https://www.ekris.nl/bmw/p/45941218/bmw-5-serie-sedan-540d-xdrive-45941218,Ekris Heerenveen
BMW X6,M Competition | Glazen panoramadak | Bowers & Wilkins | Parking Assistant Plus | Laserlight | Driving Assistant Professional | Trekhaak | Soft-Close | Massagefunctie | 21/22'',2022,58.745 km,Benzine,"126.950,-","1.729,-",https://www.ekris.nl/bmw/p/46068024/bmw-x6-m-competition-46068024,Ekris Utrecht
BMW X5,xDrive50e | M Sportpakket Pro | Travel Package | Comfort Plus Package | Innovation Package,2025,5 km,Hybride benzine,"128.658,-","1.574,-",https://www.ekris.nl/bmw/p/47015710/bmw-x5-xdrive50e-47015710,Ekris Heerlen
BMW X5,xDrive50e | M Sportpakket Pro | Innovation Package | Travel Pack | Comfort Package Plus,2025,5 km,Hybride benzine,"129.051,-","1.579,-",https://www.ekris.nl/bmw/p/47015988/bmw-x5-xdrive50e-47015988,Ekris Groningen
BMW X5,xDrive50e | M Sportpakket Pro | Travel Package | Innovation Package | Comfort Plus Package | Exclusive Package,2025,5 km,Hybride benzine,"129.051,-","1.579,-",https://www.ekris.nl/bmw/p/47015562/bmw-x5-xdrive50e-47015562,Ekris Zeist
BMW X5,xDrive50e | M Sportpakket Pro | Travel Pack | Innovation Pack | Comfort Pack Plus |Exclusive Pack,2025,5 km,Hybride benzine,"129.253,-","1.581,-",https://www.ekris.nl/bmw/p/46627056/bmw-x5-xdrive50e-46627056,Ekris Flevoland
BMW i7,Sedan M70 xDrive Innovation Pack | Exclusive Lounge | | Driving Assistent Professional | Executive Drive Pro | Integral Active Steering | 21 inch | Sky Lounge,2024,23.942 km,Elektrisch,"129.800,-","1.531,-",https://www.ekris.nl/bmw/p/41566423/bmw-i7-sedan-m70-xdrive-41566423,Ekris Arnhem
BMW X5,xDrive50e M Sportpakket Pro | Travel Pakket | Comfort Pakket,2025,5 km,Hybride benzine,"130.252,-","1.594,-",https://www.ekris.nl/bmw/p/46900571/bmw-x5-xdrive50e-46900571,Ekris Groningen
BMW i5,"M60 xDrive 84 kWh M-Sportpakket Pro/ Bowers & Wilkins/ Comfort Acces/ Driving Assistant Professional/ 21"" LMV/ Stoelventilatie/ Panoramadak",2025,1.000 km,Elektrisch,"130.452,-","1.474,-",https://www.ekris.nl/bmw/p/47135666/bmw-i5-m60-xdrive-84-kwh-47135666,Ekris Flevoland
BMW X5,xDrive50e M Sportpakket | Travel Package | Innovation Pakket,2025,5 km,Hybride benzine,"130.680,-","1.599,-",https://www.ekris.nl/bmw/p/46900626/bmw-x5-xdrive50e-46900626,Ekris Heerlen
BMW 4 Serie,Cabrio M440i xDrive M Sport Package Pro | Innovation Package | Comfort Pack,2025,5 km,Benzine,"130.874,-","1.723,-",https://www.ekris.nl/bmw/p/43962474/bmw-4-serie-cabrio-m440i-xdrive-43962474,Ekris Veenendaal
BMW i5,M60 xDrive 84 kWh M Sport package Pro | Equipment package Professional | Travel package,2025,5 km,Elektrisch,"130.964,-","1.480,-",https://www.ekris.nl/bmw/p/39039168/bmw-i5-m60-xdrive-84-kwh-39039168,Ekris Flevoland
BMW X5,xDrive50e | M Sportpakket Pro | Travel Pack | Innovation Package | Comfort Package Plus | Exclusive Package,2025,5 km,Hybride benzine,"131.429,-","1.608,-",https://www.ekris.nl/bmw/p/47015371/bmw-x5-xdrive50e-47015371,Ekris Nijkerk
BMW X5,xDrive50e | M Sportpakket Pro | Travel Pack | Innovation Package | Comfort Package Plus | Exclusive Package,2025,5 km,Hybride benzine,"131.429,-","1.608,-",https://www.ekris.nl/bmw/p/47015861/bmw-x5-xdrive50e-47015861,Ekris Arnhem
BMW i5,M60 xDrive | M Sportpakket Pro | Innovation Pack | Travel Pack | Comfort Pack,2025,5 km,Elektrisch,"131.556,-","1.487,-",https://www.ekris.nl/bmw/p/45803794/bmw-i5-m60-xdrive-45803794,Ekris Nijkerk
BMW i5,Touring M60 xDrive 84 kWh | M Sportpakket Pro | Innovation Pack | Comfort Pack,2025,5 km,Elektrisch,"132.200,-","1.494,-",https://www.ekris.nl/bmw/p/44509218/bmw-i5-touring-44509218,Ekris Arnhem
BMW X5,xDrive50e | M Sportpakket Pro | Travel Pack | Innovation Pack | Comfort Pack Plus | Exclusive Pack,2025,5 km,Hybride benzine,"132.210,-","1.618,-",https://www.ekris.nl/bmw/p/46899821/bmw-x5-xdrive50e-46899821,Ekris Arnhem
BMW X5,xDrive50e | M Sportpakket Pro | Travel Pack | Innovation Pack | Comfort Pack Plus | Exclusive Package,2025,5 km,Hybride benzine,"132.213,-","1.618,-",https://www.ekris.nl/bmw/p/47014845/bmw-x5-xdrive50e-47014845,Ekris Assen
BMW X5,xDrive50e M Sportpakket Pro | Travel Package | Comfortpakket,2025,5 km,Hybride benzine,"132.369,-","1.620,-",https://www.ekris.nl/bmw/p/46901365/bmw-x5-xdrive50e-46901365,Ekris Zeist
BMW X5,xDrive50e | M Sportpakket Pro | Travel pack | Innovation Package | Comfort Package Plus | Exclusive Package,2025,5 km,Hybride benzine,"132.369,-","1.620,-",https://www.ekris.nl/bmw/p/47014893/bmw-x5-xdrive50e-47014893,Ekris Flevoland
BMW X5,xDrive50e | M Sportpakket Pro | Innovation Package | Travel Package | Comfort Pack Plus | Exclusive Package,2025,5 km,Hybride benzine,"132.648,-","1.623,-",https://www.ekris.nl/bmw/p/47015458/bmw-x5-xdrive50e-47015458,Ekris Maastricht
BMW X5,xDrive50e | Individual Lak | M Sportpakket Pro | Harman Kardon | Travel Pack | Exclusive Pack,2025,5 km,Hybride benzine,"132.844,-","1.625,-",https://www.ekris.nl/bmw/p/47009803/bmw-x5-47009803,Ekris Assen
BMW X5,xDrive50e | Individual Lak | M Sportpakket Pro | Harman Kardon | Travel Pack | Exclusive Pack,2025,5 km,Hybride benzine,"132.844,-","1.625,-",https://www.ekris.nl/bmw/p/47009765/bmw-x5-47009765,Ekris Arnhem
BMW X5,xDrive50e | Individual Lak | M Sportpakket Pro | Harman Kardon | Travel Pack | Exclusive Pack,2025,5 km,Hybride benzine,"132.844,-","1.625,-",https://www.ekris.nl/bmw/p/47009831/bmw-x5-47009831,Ekris Groningen
BMW X5,xDrive50e | Individual Lak | M Sportpakket Pro | Harman Kardon | Travel Pack | Exclusive Pack,2025,5 km,Hybride benzine,"132.844,-","1.625,-",https://www.ekris.nl/bmw/p/47009905/bmw-x5-47009905,Ekris Flevoland
BMW X5,xDrive50e | Individual Lak | M Sportpakket Pro | Harman Kardon | Travel Pack | Exclusive Pack,2025,5 km,Hybride benzine,"132.844,-","1.625,-",https://www.ekris.nl/bmw/p/47009942/bmw-x5-47009942,Ekris Heerlen
BMW X5,xDrive50e | Individual Lak | M Sportpakket Pro | Harman Kardon | Travel Pack | Exclusive Pack,2025,5 km,Hybride benzine,"132.844,-","1.625,-",https://www.ekris.nl/bmw/p/47009868/bmw-x5-47009868,Ekris Utrecht
BMW X5,xDrive50e | Individual Lak | M Sportpakket Pro | Harman Kardon | Travel Pack | Exclusive Pack,2025,5 km,Hybride benzine,"132.844,-","1.625,-",https://www.ekris.nl/bmw/p/47010016/bmw-x5-47010016,Ekris Heerenveen
BMW X5,xDrive50e | Individual Lak | M Sportpakket Pro | Harman Kardon | Exclusive Pakket | Travel Pack,2025,5 km,Hybride benzine,"132.844,-","1.625,-",https://www.ekris.nl/bmw/p/46999978/bmw-x5-46999978,Ekris Veenendaal
BMW X5,xDrive50e | Individual Lak | M Sportpakket Pro | Harman Kardon | Exclusive Pakket | Travel Pack,2025,5 km,Hybride benzine,"132.844,-","1.625,-",https://www.ekris.nl/bmw/p/46999718/bmw-x5-46999718,Ekris Nijkerk
BMW X5,xDrive50e M-Sportpakket / Travel pack / Comfort pack plus / Innovation pack / Exclusive pack,2025,5 km,Hybride benzine,"132.851,-","1.625,-",https://www.ekris.nl/bmw/p/45908909/bmw-x5-xdrive50e-45908909,Ekris Heerenveen
BMW XM,| M Driver's Pack | Harman Kardon | Comfort Access | Soft-Close | Stoelventilatie | Stoelverwarming | Stoelmassage | 23'',2024,21.515 km,Hybride benzine,"132.895,-","1.810,-",https://www.ekris.nl/bmw/p/45240736/bmw-xm-45240736,Ekris Arnhem
BMW iX,xDrive60 | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,3.400 km,Elektrisch,"132.950,-","1.503,-",https://www.ekris.nl/bmw/p/45237201/bmw-ix-xdrive60-45237201,Ekris Veenendaal
BMW iX,xDrive60 M Sportpakket | M Sportpakket Pro | Comfort Pack icm M Sportpakket | Innovation Pack,2025,5 km,Elektrisch,"133.265,-","1.662,-",https://www.ekris.nl/bmw/p/45493873/bmw-ix-xdrive60-45493873,Ekris Assen
BMW X5,xDrive50e M Sportpakket Pro | Travel Package | Comfort Pakket,2025,5 km,Hybride benzine,"133.570,-","1.634,-",https://www.ekris.nl/bmw/p/46900744/bmw-x5-xdrive50e-46900744,Ekris Utrecht
BMW X5,xDrive50e M Sportpakket Pro | Innovation Package,2025,5 km,Hybride benzine,"133.608,-","1.635,-",https://www.ekris.nl/bmw/p/46900203/bmw-x5-xdrive50e-46900203,Ekris Arnhem
BMW X5,xDrive50e M Sportpakket Pro | Exclusive Pack | Travel Pack | Innovation Pack,2025,5 km,Hybride benzine,"133.714,-","1.636,-",https://www.ekris.nl/bmw/p/46059500/bmw-x5-xdrive50e-46059500,Ekris Groningen
BMW X5,xDrive50e M Sportpakket Pro | Iconic Glow | Exclusive Pack | Comfort Plus Pack | Travel Pack,2025,5 km,Hybride benzine,"133.848,-","1.638,-",https://www.ekris.nl/bmw/p/47062854/bmw-x5-xdrive50e-47062854,Ekris Veenendaal
BMW i5,Sedan M60 xDrive | M Sportpakket Pro | Innovation Pack | Travel Pack | Comfort Pack,2025,5 km,Elektrisch,"134.030,-","1.515,-",https://www.ekris.nl/bmw/p/44419502/bmw-i5-sedan-m60-xdrive-44419502,Ekris Utrecht
BMW 8 Serie,Gran Coupé M8 Competition | Keramische Remmen | Individual | CoPilot Pack |,2023,62.228 km,Benzine,"134.950,-","1.838,-",https://www.ekris.nl/bmw/p/47138517/bmw-8-serie-gran-coupe-m8-competition-47138517,Ekris Groningen
BMW X5,xDrive50e | M Sportpakket Pro | Travel Package | Innovation Package | Comfort Package Plus | Exclusive Package,2025,5 km,Hybride benzine,"135.565,-","1.659,-",https://www.ekris.nl/bmw/p/47016021/bmw-x5-xdrive50e-47016021,Ekris Heerenveen
BMW X5,xDrive50e M Sportpakket Pro | Travel Pakket | Innovation Pakket,2025,5 km,Hybride benzine,"135.652,-","1.660,-",https://www.ekris.nl/bmw/p/46900466/bmw-x5-xdrive50e-46900466,Ekris Assen
BMW X5,xDrive50e | M Sportpakket Pro | Travel Package | Innovation Package | Comfort Package Plus | Exclusive Package,2025,5 km,Hybride benzine,"136.594,-","1.671,-",https://www.ekris.nl/bmw/p/47015812/bmw-x5-xdrive50e-47015812,Ekris Veenendaal
BMW i5,Sedan M60 xDrive | M Sportpakket Pro | Equipment Pack Pro | Travel Pack | Comfort Pack,2025,5 km,Elektrisch,"136.751,-","1.705,-",https://www.ekris.nl/bmw/p/43934056/bmw-i5-sedan-m60-xdrive-43934056,Ekris Assen
BMW X5,xDrive50e | M Sportpakket Pro | Travel Package | Innovation Package | Comfort Plus Package | Exclusive Package,2025,5 km,Hybride benzine,"136.853,-","1.674,-",https://www.ekris.nl/bmw/p/47015641/bmw-x5-xdrive50e-47015641,Ekris Veenendaal
BMW X5,xDrive50e | M Sportpakket Pro | Travel Pack | Innovation Package | Comfort Pack Plus | Exclusive Package,2025,5 km,Hybride benzine,"138.054,-","1.689,-",https://www.ekris.nl/bmw/p/47014952/bmw-x5-xdrive50e-47014952,Ekris Heerenveen
BMW X5,xDrive50e | M Sportpakket Pro | Travel Pack | Comfort Pack Plus | Exclusive Package | Innovation Package,2025,5 km,Hybride benzine,"138.093,-","1.690,-",https://www.ekris.nl/bmw/p/47015506/bmw-x5-xdrive50e-47015506,Ekris Utrecht
BMW 4 Serie,M440i xDrive Cabrio | M Sportpakket Pro | Innovation Pack | Comfort Pack,2025,5 km,Benzine,"138.655,-","1.825,-",https://www.ekris.nl/bmw/p/45189909/bmw-4-serie-m440i-xdrive-cabrio-45189909,Ekris Heerenveen
BMW X5,xDrive50e M Sportpakket Pro | Travel Package | Comfort Pakket Plus,2025,5 km,Hybride benzine,"138.936,-","1.700,-",https://www.ekris.nl/bmw/p/46900828/bmw-x5-xdrive50e-46900828,Ekris Veenendaal
